UF;MUNICÍPIO;IBGE;Comp. CNES;Parcela;Indicador de Equidade e Dimensionamento;Classificação Componente Vínculo;Classificação Componente Qualidade;Teto eSF;Qtde. eSF Credenciadas;Qtde. eSF Homologadas;Qtde. eSF Pagas;Qtde. eSF Completas;Qtde. eSF Incompletas - 75%;Qtde. eSF Incompletas - 50%;Qtde. eSF Incompletas - 25%;Componente Equidade eSF;Vínculo e Acompanhamento territorial eSF;Qualidade eSF;Parcela Adicional - Qualidade;Valor Total eSF;Implantação eSF
PI;JOSE DE FREITAS;220550;JAN/2025;3/12;ESTRATO 1;BOM;BOM;22;20;20;20;20;0;0;0;R$ 360.000,00 ;R$ 120.000,00 ;R$ 120.000,00 ;R$ 0,00 ;R$ 600.000,00 ;R$ 0,00 
PI;JUAZEIRO DO PIAUI;220551;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;JULIO BORGES;220552;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;JUREMA;220553;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;LAGOA ALEGRE;220555;JAN/2025;3/12;ESTRATO 2;BOM;BOM;4;4;4;4;4;0;0;0;R$ 64.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 112.000,00 ;R$ 0,00 
PI;LAGOA DE SAO FRANCISCO;220557;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;LAGOA DO BARRO DO PIAUI;220556;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;LAGOA DO PIAUI;220558;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;LAGOA DO SITIO;220559;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;LAGOINHA DO PIAUI;220554;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
PI;LANDRI SALES;220560;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;LUIS CORREIA;220570;JAN/2025;3/12;ESTRATO 1;BOM;BOM;16;15;15;15;15;0;0;0;R$ 270.000,00 ;R$ 90.000,00 ;R$ 90.000,00 ;R$ 0,00 ;R$ 450.000,00 ;R$ 0,00 
PI;LUZILANDIA;220580;JAN/2025;3/12;ESTRATO 2;BOM;BOM;13;13;13;13;13;0;0;0;R$ 208.000,00 ;R$ 78.000,00 ;R$ 78.000,00 ;R$ 0,00 ;R$ 364.000,00 ;R$ 0,00 
PI;MADEIRO;220585;JAN/2025;3/12;ESTRATO 1;BOM;BOM;4;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
PI;MANOEL EMIDIO;220590;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;MARCOLANDIA;220595;JAN/2025;3/12;ESTRATO 1;BOM;BOM;4;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
PI;MARCOS PARENTE;220600;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;MASSAPE DO PIAUI;220605;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;MATIAS OLIMPIO;220610;JAN/2025;3/12;ESTRATO 1;BOM;BOM;5;5;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
PI;MIGUEL ALVES;220620;JAN/2025;3/12;ESTRATO 1;BOM;BOM;17;17;17;17;17;0;0;0;R$ 306.000,00 ;R$ 102.000,00 ;R$ 102.000,00 ;R$ 0,00 ;R$ 510.000,00 ;R$ 0,00 
PI;MIGUEL LEAO;220630;JAN/2025;3/12;ESTRATO 2;BOM;BOM;1;1;1;1;1;0;0;0;R$ 16.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 28.000,00 ;R$ 0,00 
PI;MILTON BRANDAO;220635;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;MONSENHOR GIL;220640;JAN/2025;3/12;ESTRATO 2;BOM;BOM;5;5;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
PI;MONSENHOR HIPOLITO;220650;JAN/2025;3/12;ESTRATO 2;BOM;BOM;4;4;4;4;4;0;0;0;R$ 64.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 112.000,00 ;R$ 0,00 
PI;MONTE ALEGRE DO PIAUI;220660;JAN/2025;3/12;ESTRATO 2;BOM;BOM;5;5;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
PI;MORRO CABECA NO TEMPO;220665;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;MORRO DO CHAPEU DO PIAUI;220667;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;MURICI DOS PORTELAS;220669;JAN/2025;3/12;ESTRATO 1;BOM;BOM;5;5;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
PI;NAZARE DO PIAUI;220670;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
PI;NAZARIA;220672;JAN/2025;3/12;ESTRATO 1;BOM;BOM;5;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
PI;NOSSA SENHORA DE NAZARE;220675;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;NOSSA SENHORA DOS REMEDIOS;220680;JAN/2025;3/12;ESTRATO 1;BOM;BOM;4;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
PI;NOVA SANTA RITA;220795;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
PI;NOVO ORIENTE DO PIAUI;220690;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;NOVO SANTO ANTONIO;220695;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
PI;OEIRAS;220700;JAN/2025;3/12;ESTRATO 3;BOM;BOM;20;18;18;18;18;0;0;0;R$ 252.000,00 ;R$ 108.000,00 ;R$ 108.000,00 ;R$ 0,00 ;R$ 468.000,00 ;R$ 0,00 
PI;OLHO D'AGUA DO PIAUI;220710;JAN/2025;3/12;ESTRATO 1;BOM;BOM;1;1;1;1;1;0;0;0;R$ 18.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 30.000,00 ;R$ 0,00 
PI;PADRE MARCOS;220720;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;PAES LANDIM;220730;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;PAJEU DO PIAUI;220735;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;PALMEIRA DO PIAUI;220740;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;PALMEIRAIS;220750;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;7;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
PI;PAQUETA;220755;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;PARNAGUA;220760;JAN/2025;3/12;ESTRATO 1;BOM;BOM;5;5;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
PI;PARNAIBA;220770;JAN/2025;3/12;ESTRATO 4;BOM;BOM;85;44;44;42;42;0;0;0;R$ 504.000,00 ;R$ 252.000,00 ;R$ 252.000,00 ;R$ 0,00 ;R$ 1.008.000,00 ;R$ 0,00 
PI;PASSAGEM FRANCA DO PIAUI;220775;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;PATOS DO PIAUI;220777;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;PAU D'ARCO DO PIAUI;220779;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;PAULISTANA;220780;JAN/2025;3/12;ESTRATO 2;BOM;BOM;11;10;10;10;10;0;0;0;R$ 160.000,00 ;R$ 60.000,00 ;R$ 60.000,00 ;R$ 0,00 ;R$ 280.000,00 ;R$ 0,00 
PI;PAVUSSU;220785;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;PEDRO II;220790;JAN/2025;3/12;ESTRATO 1;BOM;BOM;20;15;15;15;15;0;0;0;R$ 270.000,00 ;R$ 90.000,00 ;R$ 90.000,00 ;R$ 0,00 ;R$ 450.000,00 ;R$ 0,00 
PI;PEDRO LAURENTINO;220793;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
PI;PICOS;220800;JAN/2025;3/12;ESTRATO 4;BOM;BOM;43;36;36;36;36;0;0;0;R$ 432.000,00 ;R$ 216.000,00 ;R$ 216.000,00 ;R$ 0,00 ;R$ 864.000,00 ;R$ 0,00 
PI;PIMENTEIRAS;220810;JAN/2025;3/12;ESTRATO 2;BOM;BOM;6;6;6;6;6;0;0;0;R$ 96.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 168.000,00 ;R$ 0,00 
PI;PIO IX;220820;JAN/2025;3/12;ESTRATO 2;BOM;BOM;9;9;9;9;9;0;0;0;R$ 144.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 252.000,00 ;R$ 0,00 
PI;PIRACURUCA;220830;JAN/2025;3/12;ESTRATO 2;BOM;BOM;15;14;14;14;13;0;1;0;R$ 216.000,00 ;R$ 81.000,00 ;R$ 81.000,00 ;R$ 0,00 ;R$ 378.000,00 ;R$ 0,00 
PI;PIRIPIRI;220840;JAN/2025;3/12;ESTRATO 3;BOM;BOM;34;27;27;27;26;0;1;0;R$ 371.000,00 ;R$ 159.000,00 ;R$ 159.000,00 ;R$ 0,00 ;R$ 689.000,00 ;R$ 0,00 
PI;PORTO;220850;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;6;6;6;6;0;0;0;R$ 108.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 180.000,00 ;R$ 0,00 
PI;PORTO ALEGRE DO PIAUI;220855;JAN/2025;3/12;ESTRATO 2;BOM;BOM;1;1;1;1;1;0;0;0;R$ 16.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 28.000,00 ;R$ 0,00 
PI;PRATA DO PIAUI;220860;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;QUEIMADA NOVA;220865;JAN/2025;3/12;ESTRATO 2;BOM;BOM;4;4;4;4;4;0;0;0;R$ 64.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 112.000,00 ;R$ 0,00 
PI;REDENCAO DO GURGUEIA;220870;JAN/2025;3/12;ESTRATO 1;BOM;BOM;4;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
PI;REGENERACAO;220880;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;9;9;9;9;0;0;0;R$ 162.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 270.000,00 ;R$ 0,00 
PI;RIACHO FRIO;220885;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;RIBEIRA DO PIAUI;220887;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;RIBEIRO GONCALVES;220890;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;4;4;4;4;0;0;0;R$ 64.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 112.000,00 ;R$ 0,00 
PI;RIO GRANDE DO PIAUI;220900;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SANTA CRUZ DO PIAUI;220910;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
PI;SANTA CRUZ DOS MILAGRES;220915;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SANTA FILOMENA;220920;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;SANTA LUZ;220930;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SANTA ROSA DO PIAUI;220937;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SANTANA DO PIAUI;220935;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
PI;SANTO ANTONIO DE LISBOA;220940;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
PI;SANTO ANTONIO DOS MILAGRES;220945;JAN/2025;3/12;ESTRATO 1;BOM;BOM;1;1;1;1;1;0;0;0;R$ 18.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 30.000,00 ;R$ 0,00 
PI;SANTO INACIO DO PIAUI;220950;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SAO BRAZ DO PIAUI;220955;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SAO FELIX DO PIAUI;220960;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
PI;SAO FRANCISCO DE ASSIS DO PIAUI;220965;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;SAO FRANCISCO DO PIAUI;220970;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SAO GONCALO DO GURGUEIA;220975;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SAO GONCALO DO PIAUI;220980;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SAO JOAO DA CANABRAVA;220985;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SAO JOAO DA FRONTEIRA;220987;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
PI;SAO JOAO DA SERRA;220990;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SAO JOAO DA VARJOTA;220995;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SAO JOAO DO ARRAIAL;220997;JAN/2025;3/12;ESTRATO 1;BOM;BOM;4;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
PI;SAO JOAO DO PIAUI;221000;JAN/2025;3/12;ESTRATO 2;BOM;BOM;11;10;10;10;10;0;0;0;R$ 160.000,00 ;R$ 60.000,00 ;R$ 60.000,00 ;R$ 0,00 ;R$ 280.000,00 ;R$ 0,00 
PI;SAO JOSE DO DIVINO;221005;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SAO JOSE DO PEIXE;221010;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SAO JOSE DO PIAUI;221020;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
PI;SAO JULIAO;221030;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
PI;SAO LOURENCO DO PIAUI;221035;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
PI;SAO LUIS DO PIAUI;221037;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
PI;SAO MIGUEL DA BAIXA GRANDE;221038;JAN/2025;3/12;ESTRATO 1;BOM;BOM;1;1;1;1;1;0;0;0;R$ 18.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 30.000,00 ;R$ 0,00 
PI;SAO MIGUEL DO FIDALGO;221039;JAN/2025;3/12;ESTRATO 1;BOM;BOM;1;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;SAO MIGUEL DO TAPUIO;221040;JAN/2025;3/12;ESTRATO 2;BOM;BOM;9;9;9;9;9;0;0;0;R$ 144.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 252.000,00 ;R$ 0,00 
PI;SAO PEDRO DO PIAUI;221050;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;7;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
PI;SAO RAIMUNDO NONATO;221060;JAN/2025;3/12;ESTRATO 2;BOM;BOM;20;15;15;15;15;0;0;0;R$ 240.000,00 ;R$ 90.000,00 ;R$ 90.000,00 ;R$ 0,00 ;R$ 420.000,00 ;R$ 0,00 
PI;SEBASTIAO BARROS;221062;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;SEBASTIAO LEAL;221063;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
PI;SIGEFREDO PACHECO;221065;JAN/2025;3/12;ESTRATO 2;BOM;BOM;5;5;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
PI;SIMOES;221070;JAN/2025;3/12;ESTRATO 2;BOM;BOM;7;7;7;7;7;0;0;0;R$ 112.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 196.000,00 ;R$ 0,00 
PI;SIMPLICIO MENDES;221080;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;6;6;6;6;0;0;0;R$ 84.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
PI;SOCORRO DO PIAUI;221090;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
