CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2337665;UNIDADE BASICA SAUDE JARDIM SORRISO;CENTRO DE SAUDE/UNIDADE BASICA;2464861;ESF JARDIM SORRISO - EQUIPE II;eSF;CERES;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;18;6;6;6;6;7;9;2;3;3;11;711;19;37.42
5444322;UNIDADE BASICA DE SAUDE VILA PEDROSA;CENTRO DE SAUDE/UNIDADE BASICA;456691;ESF VILA PEDROSA;eSF;CERES;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;14;6;6;0;7;6;8;3;5;1;13;635;15;42.33
2337657;UNIDADE BASICA DE SAUDE JARDIM PETROPOLIS;CENTRO DE SAUDE/UNIDADE BASICA;2281600;ESF JD PETROPOLIS - EQUIPE II;eSF;CERES;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;11;8;7;6;11;12;5;5;6;4;14;812;15;54.13
5444330;UNIDADE BASICA DE SAUDE SAO FRANCISCO;CENTRO DE SAUDE/UNIDADE BASICA;456705;ESF SAO FRANCISCO;eSF;CERES;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;12;5;4;3;9;3;7;1;3;4;9;552;13;42.46
9988734;UNIDADE BASICA DE SAUDE JARDIM TROPICAL;CENTRO DE SAUDE/UNIDADE BASICA;1695495;ESF JARDIM TROPICAL;eSF;CERES;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;16;5;6;6;7;9;13;8;2;3;13;808;17;47.53
5444349;UNIDADE BASICA DE SAUDE JARDIM RIBEIRO PSF VI;CENTRO DE SAUDE/UNIDADE BASICA;456721;ESF JARDIM RIBEIRO - EQUIPE I;eSF;CERES;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;10;4;4;3;2;6;5;1;4;3;7;451;12;37.58
2337657;UNIDADE BASICA DE SAUDE JARDIM PETROPOLIS;CENTRO DE SAUDE/UNIDADE BASICA;456667;ESF JD PETROPOLIS - EQUIPE I;eSF;CERES;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;14;5;5;5;8;5;8;2;3;2;10;617;15;41.13
5444349;UNIDADE BASICA DE SAUDE JARDIM RIBEIRO PSF VI;CENTRO DE SAUDE/UNIDADE BASICA;2475456;ESF JARDIM RIBEIRO - EQUIPE II;eSF;CERES;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;12;6;4;3;6;6;4;3;6;3;9;570;12;47.5
3507297;UNIDADE BASICA DE SAUDE VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;456683;ESF VILA NOVA;eSF;CERES;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;20;8;7;6;15;14;15;8;4;2;14;1037;22;47.14
2337665;UNIDADE BASICA SAUDE JARDIM SORRISO;CENTRO DE SAUDE/UNIDADE BASICA;456675;ESF JARDIM SORRISO - EQUIPE I;eSF;CERES;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;11;4;5;4;9;6;4;4;4;2;11;587;14;41.93
2337665;UNIDADE BASICA SAUDE JARDIM SORRISO;CENTRO DE SAUDE/UNIDADE BASICA;2464861;ESF JARDIM SORRISO - EQUIPE II;eSF;CERES;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;14;6;6;4;4;7;6;1;1;1;12;572;15;38.130.000.000.000.000
5444322;UNIDADE BASICA DE SAUDE VILA PEDROSA;CENTRO DE SAUDE/UNIDADE BASICA;456691;ESF VILA PEDROSA;eSF;CERES;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;14;6;6;1;6;7;8;2;3;3;12;626;14;44.71
2337657;UNIDADE BASICA DE SAUDE JARDIM PETROPOLIS;CENTRO DE SAUDE/UNIDADE BASICA;2281600;ESF JD PETROPOLIS - EQUIPE II;eSF;CERES;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;11;6;5;5;10;10;5;2;6;3;12;686;15;45.73
5444330;UNIDADE BASICA DE SAUDE SAO FRANCISCO;CENTRO DE SAUDE/UNIDADE BASICA;456705;ESF SAO FRANCISCO;eSF;CERES;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;12;5;5;5;6;2;7;0;2;2;9;507;13;39
